11,NYC,AM,BKLYN,brake activation,2/13/2019,2/13/2019 2:03:55 AM,Q shuttle trains are delayed in both directions because a train's brakes automatically activated at Prospect Park.,bklyn q trains brakes activated,2:03:55,q,,
15,NYC,AM,MANH,,2/13/2019,2/13/2019 1:58:29 AM,Jamaica-bound F trains have resumed local stops from West 4 St-Washington Square to 34 St-Herald Square after crews replaced rails at 34 St-Herald Square.,updated: manh f trains rail replacement,1:58:29,f,,updated
18,NYC,AM,QNS,earlier incident,2/13/2019,2/13/2019 1:55:42 AM,207 St-bound A trains are proceeding with delays after an earlier incident involving a train with its brakes activated at Broad Channel.,qns a trains earlier incident - brakes activated,1:55:42,"a, ",,
20,NYC,AM,BX,,2/13/2019,2/13/2019 1:51:58 AM,"Pelham Bay Park-bound 6 trains are running express from 3 Av-138 St to Parkchester while crews replace rails at Hunts Point Av. 

For bypassed stations, take a Brooklyn Bridge-bound 6 train.",updated: bx 6 trains rail replacement,1:51:58,6,,updated
23,NYC,AM,BX,,2/13/2019,2/13/2019 1:40:50 AM,"Pelham Bay Park-bound 6 trains are running express from 3 Av-138 St to Hunts Point Av while crews replace rails at Hunts Point Av. 

For bypassed stations, take a Brooklyn Bridge-bound 6 train.",bx 6 trains rail replacement,1:40:50,6,,
26,NYC,AM,MANH,,2/13/2019,2/13/2019 1:38:04 AM,"Jamaica-bound F trains are running express from West 4 St-Washington Square to 34 St-Herald Square while crews replace rails at 34 St-Herald Square. 

For bypassed stations, take a Coney Island-bound F train.",manh f trains rail replacement,1:38:04,f,,
27,NYC,AM,MANH,,2/13/2019,2/13/2019 1:36:48 AM,Coney Island-bound D trains are bypassing 155 St while crews replace rails at 145 St.,manh d trains rail replacement,1:36:48,d,,
0,NYC,AM,,track maintenance,2/13/2019,2/13/2019 12:57:35 AM,E trains are running at slower speeds in both directions because of track maintenance in the tunnel between Lexington Av-53 St and Court Square-23 St.,qns/manh e trains track maintenance,12:57:35,e,train,
24,NYC,AM,BKLYN,mechanical problems,2/13/2019,2/13/2019 12:00:52 AM,L train service has resumed in both directions between Broadway Junction and Atlantic Av after we moved a work train with mechanical problems at Broadway Junction.,updated: bklyn l trains mechanical problems,12:00:52,l,train,
29,NYC,PM,BKLYN,signal problems,2/12/2019,2/12/2019 11:52:19 PM,207 St-bound A trains are running at slow speeds because of a signal problem at Kingston-Throop Aves.,bklyn a trains signal problem,11:52:19,a,train,
30,NYC,PM,BKLYN,signal problems,2/12/2019,2/12/2019 11:51:50 PM,207 St-bound A trains are once again running at normal speeds after we corrected an earlier signal problem at Grant Av.,updated: bklyn a trains signal problem,11:51:50,a,train,
39,NYC,PM,BKLYN,earlier incident,2/12/2019,2/12/2019 11:37:11 PM,"D, N and R trains are proceeding with delays after we requested NYPD assistance for an unruly passenger at Atlantic Av-Barclays Center.",bklyn d n and r trains earlier incident- unruly passenger,11:37:11,"d, n, r",,
43,NYC,PM,BKLYN,mechanical problems,2/12/2019,2/12/2019 11:30:14 PM,There is no L train service in both directions between Broadway Junction and Atlantic Av because of a work train with mechanical problems at Broadway Junction. We are in the process of establishing free shuttle bus service between stations.,bklyn l trains mechanical problems,11:30:14,l,train,
2,NYC,PM,QNS,signal problems,2/12/2019,2/12/2019 11:10:57 PM,207 St-bound A trains have resumed normal speeds after an earlier signal problem at 88 St.,updated: qns a trains signal problem,11:10:57,a,train,
6,NYC,PM,MANH,,2/12/2019,2/12/2019 10:57:16 PM,Northbound C and E trains are proceeding with delays after we removed a construction cone from the tracks at 14 St.,updated: manh c and e trains brakes activated,10:57:16,"c, e",,updated
9,NYC,PM,MANH,brake activation,2/12/2019,2/12/2019 10:52:48 PM,Northbound C and E trains are delayed because a train's brakes were automatically activated at 14 St.,manh c and e trains brakes activated,10:52:48,"c, e",,
15,NYC,PM,BKLYN,signal problems,2/12/2019,2/12/2019 10:41:08 PM,207 St-bound A trains are running at slower speeds because of a signal problem at Grant Av.,bklyn a trains signal problem,10:41:08,a,train,
18,NYC,PM,QNS,signal problems,2/12/2019,2/12/2019 10:25:48 PM,207 St-bound A trains are running at slower speeds because of a signal problem at 88 St.,qns a trains signal problem,10:25:48,a,train,
8,NYC,PM,QNS,investigation,2/12/2019,2/12/2019 8:47:11 PM,Main St-bound 7 trains have resumed making regular stops between Queensboro Plaza and 74 St-Broadway after NYPD responded to an unruly passenger at 52 St.,updated: qns 7 trains nypd investigation,8:47:11,7,person,
13,NYC,PM,QNS,investigation,2/12/2019,2/12/2019 8:35:08 PM,Main St-bound 7 trains are running express from Queensboro Plaza to 74 St-Broadway while NYPD responds to an unruly passenger at 52 St.,updated: qns 7 trains nypd investigation,8:35:08,7,person,
17,NYC,PM,QNS,investigation,2/12/2019,2/12/2019 8:24:49 PM,Main St-bound 7 trains are delayed while NYPD investigates reports of an unruly passenger at 52 St.,qns 7 trains nypd investigation,8:24:49,7,person,
37,NYC,PM,BX,,2/12/2019,2/12/2019 7:18:53 PM,2 and 5 trains have resumed making stops between Gun Hill Rd and Wakefield-241 St in both directions after NYPD removed an unauthorized person on the tracks at Nereid Av. Continue to expect delays in 2 and 5 train service as congestion clears.,updated: bx 2 and 5 trains unauthorized person on tracks,7:18:53,"2, 5",,updated
40,NYC,PM,QNS,,2/12/2019,2/12/2019 7:00:33 PM,"There are service changes and delays on F and M trains while we fix network communication issues at the Queensboro Tower.

F trains are running on the E line between Jackson Hts-Roosevelt Av and 5 Av-53 St in both directions.

Some northbound F trains are stopping along the G line from Bergen St to Court Sq then along the E line to Jackson Hts-Roosevelt Av.

M trains are running on the F line between 47-50 Sts-Rockefeller Ctr and 36 St (Qns) in both directions.

Expect delays in E, F, G, M and R train service.",updated: qns f and m trains technical issues,7:00:33,"f, m",,updated
44,NYC,PM,QNS,,2/12/2019,2/12/2019 6:54:40 PM,"F and M trains have resumed making regular station stops after we corrected network communication issues at the Queensboro Tower. Continue to expect delays in E, F, G, M and R train service as congestion clears.",updated: qns f and m trains technical issues,6:54:40,"f, m",,updated
45,NYC,PM,BX,,2/12/2019,2/12/2019 6:50:53 PM,"There is no 2 and 5 train service between Gun Hill Rd and Wakefield-241 St in both directions because of an unauthorized person on the tracks at Nereid Av.

Some northbound 2 and 5 trains are ending at Jackson Av, E 180 St or Gun Hill Rd.

For service between Gun Hill Rd and Wakefield-241 St, consider using Bx39 bus service. 

Expect delays in 2 and 5 train service in both directions.",updated: bx 2 and 5 trains unauthorized person on tracks,6:50:53,"2, 5",,updated
47,NYC,PM,QNS,signal problems,2/12/2019,2/12/2019 6:43:55 PM,Main St-bound 7 trains are running with delays because of signal problems at Queensboro Plaza.,qns 7 trains signal problems,6:43:55,7,train,
49,NYC,PM,BX,unauthorized person,2/12/2019,2/12/2019 6:41:03 PM,Northbound 2 and 5 trains are running with delays because of an unauthorized person on the tracks at Nereid Av.,bx 2 and 5 trains unauthorized person on tracks,6:41:03,"2, 5",person,
0,NYC,PM,BKLYN,signal problems,2/12/2019,2/12/2019 6:38:35 PM,Northbound F trains are running with delays because of signal problems at Ditmas Av.,bklyn f trains signal problems,6:38:35,f,train,
1,NYC,PM,MANH,medical problems,2/12/2019,2/12/2019 6:36:57 PM,Q trains are proceeding with delays after EMS helped someone in need of medical assistance at 96 St.,updated: manh q trains medical assistance,6:36:57,q,person,
14,NYC,PM,MANH,,2/12/2019,2/12/2019 6:09:06 PM,"Southbound 4 and 5 trains have resumed making express stops from 14 St-Union Sq to Brooklyn Bridge-City Hall after we corrected a platform extender malfunction at 14 St-Union Sq.

Continue to expect delays in 4 5 and 6 train service as congestion clears.",updated: manh 4 5 6 trains platform extender malfunction,6:09:06,"4, 5, 6",,updated
15,NYC,PM,MANH,medical problems,2/12/2019,2/12/2019 6:04:10 PM,Q trains are delayed in both directions because someone requires medical assistance at 96 St.,manh q trains medical assistance,6:04:10,q,person,
16,NYC,PM,MANH,,2/12/2019,2/12/2019 6:02:13 PM,"Southbound 4 and 5 trains are running on the local track from 14 St-Union Sq to Brooklyn Bridge-City Hall because of a platform extender malfunction at 14 St-Union Sq.

Expect delays in 4, 5 and 6 train service.",manh 4 5 6 trains platform extender malfunction,6:02:13,"4, 5, 6",,
31,NYC,PM,QNS,,2/12/2019,2/12/2019 5:28:51 PM,"There are service changes and delays on F and M trains while we fix network communication issues at the Queensboro Tower. 

F trains are running on the E line between Jackson Hts-Roosevelt Av and 5 Av in both directions.

Some northbound F trains are stopping along the G line from Bergen St to Court Sq then along the E line to Jackson Hts-Roosevelt Av. 

M trains are running on the F line between 47-50 Sts-Rockefeller Ctr and 36 St (Qns) in both directions.

Expect delays in E, F, G, M and R train service.",updated: qns f and m trains technical issues,5:28:51,"f, m",,updated
40,NYC,PM,MANH,investigation,2/12/2019,2/12/2019 5:00:07 PM,Southbound C trains have resumed making local stops between 168 St and 125 St after we removed a train from service following an earlier investigation at 145 St. Continue to expect delays in A and C train service as congestion clears.,updated: manh a and c trains investigation,5:00:07,"a, c",person,
42,NYC,PM,MANH,investigation,2/12/2019,2/12/2019 4:52:39 PM,"Southbound C trains are running express from 168 St to 125 St because of an investigation at 145 St. 

Expect delays in A and C train service. 

For service to/from bypassed stations, consider using northbound C train service.",manh a and c trains investigation,4:52:39,"a, c",person,
27,NYC,PM,BX,medical problems,2/12/2019,2/12/2019 3:25:32 PM,Southbound 2 and 5 trains have resumed making station stops at Jackson Av after EMS helped someone in need of medical assistance at that station.,updated: bx 2 and 5 trains medical assistance,3:25:32,"2, 5",person,
32,NYC,PM,BX,medical problems,2/12/2019,2/12/2019 3:08:17 PM,"Southbound 2 and 5 trains are bypassing Jackson Av because someone requires medical assistance at that station. 

Expect delays in 2 and 5 train service.",bx 2 and 5 trains medical assistance,3:08:17,"2, 5",person,
47,NYC,PM,QNS,,2/12/2019,2/12/2019 2:44:22 PM,"There are service changes and delays on F and M trains while we fix technical issues with the server at the Queensboro Tower.

F trains are running on the E line between Jackson Hts-Roosevelt Av and 5 Av in both directions.

M trains are running on the F line between 47-50 Sts-Rockefeller Ctr and 36 St (Qns) in both directions.

Expect delays in E, F, M and R train service.",updated: qns f and m trains technical issues,2:44:22,"f, m",,updated
11,NYC,PM,MANH,maintenance,2/12/2019,2/12/2019 2:21:47 PM,"Southbound N, R and W trains are running with delays because of urgent signal maintenance in Manhattan.",manh n r and w trains urgent signal maintenance,2:21:47,"n, r, w",train,
14,NYC,PM,MANH,nypd activity,2/12/2019,2/12/2019 2:08:10 PM,Northbound A trains have resumed making express stops between Canal St and 59 St-Columbus Circle after NYPD investigated a report of an unruly customer at 42 St-Port Authority Bus Terminal. Continue to expect delays in A and C train service as congestion clears.,updated: manh a and c trains nypd activity,2:08:10,"a, c",person,
16,NYC,PM,QNS,,2/12/2019,2/12/2019 2:05:08 PM,"There are service changes and delays on F and M trains while we fix technical issues with the server at the Queensboro Tower.

F trains are running on the E line between Jackson Hts-Roosevelt Av and 5 Av in both directions.

M trains are running on the F line between Jackson Hts-Roosevelt Av and 47-50 Sts-Rockefeller Ctr in both directions.

Expect delays in E, F, M and R train service.",qns f and m trains technical issues,2:05:08,"f, m",,
21,NYC,PM,MANH,medical problems,2/12/2019,2/12/2019 1:59:31 PM,"Southbound 2, 3, 4 and 5 trains  service has resumed after EMS helped someone who required medical assistance at Fulton St.",updated: manh 2 and 3 trains medical assistance,1:59:31,"2, 3",person,
22,NYC,PM,MANH,medical problems,2/12/2019,2/12/2019 1:57:24 PM,"Some southbound 4 and 5 trains are running local from Atlantic Av-Barclays Ctr to Crown Hts-Utica Av because someone requires medical assistance at Fulton St.

Some southbound 2 trains are running on the 5 line from 149 St-Grand Concourse to Nevins St.

Expect delays on 2, 3, 4 and 5 trains.",updated: manh 2 and 3 trains medical assistance,1:57:24,"2, 3",person,
29,NYC,PM,MANH,medical problems,2/12/2019,2/12/2019 1:42:03 PM,Southbound 2 and 3 trains are delayed because someone requires medical assistance at Fulton St.,manh 2 and 3 trains medical assistance,1:42:03,"2, 3",person,
33,NYC,PM,MANH,nypd activity,2/12/2019,2/12/2019 1:28:08 PM,"Northbound A trains are running local from Canal St to 59 St-Columbus Circle while NYPD investigates a report of an unruly customer at 42 St-Port Authority Bus Terminal.

Expect delays in A, C and E train service.",updated: manh a trains nypd activity,1:28:08,a,person,
34,NYC,PM,MANH,nypd activity,2/12/2019,2/12/2019 1:26:04 PM,"Northbound A trains are running local from Canal St to 42 St-Port Authority Bus Terminal while NYPD investigates a report of an unruly customer at 42 St-Port Authority Bus Terminal.

Expect delays in A, C and E train service.",manh a trains nypd activity,1:26:04,a,person,
38,NYC,PM,MANH,mechanical problems,2/12/2019,2/12/2019 1:11:34 PM,Bay Ridge-bound R trains and W trains in both directions are proceeding with delays after we moved a train with mechanical problems at South Ferry-Whitehall St.,manh r and w trains mechanical problems,1:11:34,"r, w",train,
47,NYC,PM,BKLYN,medical problems,2/12/2019,2/12/2019 12:41:16 PM,"Southbound 2 and 3 trains have resumed local service from Atlantic Av-Barclays Center to Franklin Av after EMS helped someone at Atlantic Av-Barclays Center.

Expect delays in southbound 2, 3, 4, and 5 trains as service returns to normal.",updated: bklyn 2 and 3 trains medical assistance,12:41:16,"2, 3",person,
3,NYC,PM,BKLYN,switch problems,2/12/2019,2/12/2019 12:36:52 PM,"F and G train service is resuming after an earlier switch malfunction at Bergen St.

Expect extensive delays in both directions as service returns to normal.",updated: bklyn f and g trains switch malfunction,12:36:52,"f, g",train,
4,NYC,PM,MANH,,2/12/2019,2/12/2019 12:32:08 PM,"Southbound A and D trains have resumed express service from 72 St to 59 St-Columbus Circle.

Expect delays in southbound A B C and D trains as service returns to normal.",updated: manh a and d trains brakes activated,12:32:08,"a, d",,updated
